REGION;CITY;addr:street;addr:housenumber;SEX;count;;;
Челябинская;Челябинск;;;мужской;2;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;мужской;2;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;2;;;
Челябинская;Челябинск;;;мужской;2;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;2;;;
Челябинская;Челябинск;;;женский;2;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;2;;;
Челябинская;Челябинск;;;мужской;3;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;2;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;2;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;2;;;
Челябинская;Челябинск;;;женский;2;;;
Челябинская;Челябинск;;;мужской;2;;;
Челябинская;Челябинск;;;женский;4;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;2;;;
Челябинская;Челябинск;;;женский;2;;;
Челябинская;Челябинск;;;женский;2;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;3;;;
Челябинская;Челябинск;;;мужской;2;;;
Челябинская;Челябинск;;;женский;2;;;
Челябинская;Челябинск;;;мужской;2;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;2;;;
Челябинская;Челябинск;;;мужской;2;;;
Челябинская;Челябинск;;;женский;3;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;2;;;
Челябинская;Челябинск;;;мужской;2;;;
Челябинская;Челябинск;;;женский;4;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;3;;;
Челябинская;Челябинск;;;женский;2;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;2;;;
Челябинская;Челябинск;;;мужской;1;;;
Челябинская;Челябинск;;;женский;1;;;
Челябинская;Челябинск;;;мужской;1;;;
